"conversion_id","campaign_id","order_id","conversion_value","attribution_model"
"CONV064690174B89","CAMPB14C6156C36B","ORD5F208DCA952E","4833.29","First Click"
"CONV06470C30D6D8","CAMPB0668DCAF316","ORDD0D79F95EA59","2195.27","Linear"
"CONV064B699C3CA3","CAMP4DC1F2251163","ORD35D8F4DB63BF","1262.78","First Click"
"CONV06543DFA0B4A","CAMPD38A2607827C","ORDAED941FFE16A","4885.39","Last Click"
"CONV065B3BACE52A","CAMPA3E0DDA9F273","ORDAB164DDF0223","1137.95","Last Click"
"CONV0664A6CE3815","CAMP18A1277D7D0B","ORDCD76A25BFFF9","3222.27","Last Click"
"CONV0666E54BE0AD","CAMPABF255E0DAB7","ORDC499C4416A44","2437.20","First Click"
"CONV06691E694065","CAMPDBFBB14D5365","ORDB15479C32D33","4828.95","First Click"
"CONV066E21131338","CAMPAF1B3FEF430A","ORD5CC8CDC7170A","3076.82","Linear"
"CONV067FE6A425EB","CAMP04A60E73B566","ORDCB5A16D50EBC","4143.54","Last Click"
"CONV068064E252F3","CAMPF366008D5C46","ORDB8B485A08581","1272.59","Linear"
"CONV068509BE26F3","CAMP2084B212494A","ORDE0A43F38E3AB","4645.96","First Click"
"CONV0689C6AF4AE0","CAMP3E1F95F94410","ORD89CA9B8AF123","4213.56","First Click"
"CONV068AAB8861C6","CAMPEEB49E6EEB30","ORD431E3666090F","3915.85","Last Click"
"CONV068DC63A4586","CAMP3CDACE6B6B75","ORD675FC74F89C0","1676.96","Linear"
"CONV068EA96D968B","CAMP209153311E2B","ORD6090269D2953","2485.33","Last Click"
"CONV0694B2208637","CAMPCED4C3C57DC2","ORD487F1C4B43D3","2447.51","Linear"
"CONV06A24BA9E32F","CAMPDE0A8D899F14","ORD97116CFC665F","1162.79","First Click"
"CONV06A446B23608","CAMP7D6D2A0B9471","ORD24926EA51563","4594.14","Linear"
"CONV06A47B9CF7C0","CAMP85987754758E","ORD38EBC94DB28D","3735.33","Last Click"
"CONV06B24618C3B7","CAMP5A946173394B","ORDDA74FF6FFDA4","3078.41","Last Click"
"CONV06BAEBE8AC32","CAMPC9A578A4CD96","ORDFE78FEE010E6","2707.84","Last Click"
"CONV06C0F6047C86","CAMP81650441EFED","ORDCB107C00B8F7","1081.41","Linear"
"CONV06C342C7BF4E","CAMP63217B266CFE","ORD42BAFA4737C4","4350.14","Linear"
"CONV06CB0CF91CB2","CAMP83B431006218","ORD11D0C2B541CA","3096.23","Last Click"
"CONV06CDC602A05C","CAMP4B4CC25B499A","ORD1614ECA30DAD","4179.47","Last Click"
"CONV06CFD4BA721D","CAMPC58C70167030","ORD4080DCF2366A","3122.62","Last Click"
"CONV06D4ADE8B856","CAMP345DA88B4C4E","ORD861A7F2DEFE7","2387.43","Last Click"
"CONV06D72D35F294","CAMP5D25EDCF36EF","ORD3DD133D782C9","2017.81","First Click"
"CONV06DB643B7698","CAMP7F9BE6792822","ORD2AD61F5341A2","3946.26","First Click"
"CONV06DEC8D50D3D","CAMP3060377D7998","ORDF5E250D56403","1196.27","First Click"
"CONV06EAC908FAFA","CAMPE96315087A94","ORDA76309530DDF","4632.41","Last Click"
"CONV06EB5C23F926","CAMP609D1846262D","ORD492D103A17B3","2354.29","Last Click"
"CONV06ECCAC453C4","CAMP5D25EDCF36EF","ORDB17C070E1270","4189.34","Linear"
"CONV06F2C00334A5","CAMP65299DDA8C02","ORD02B190A973D2","2094.07","First Click"
"CONV06F41B42FA45","CAMPA463CCBE3591","ORDDDC79B51C82D","4023.88","Linear"
"CONV06FCDCBBAAA1","CAMP8DF488DA7073","ORDFBC8BF2E444C","2943.84","First Click"
"CONV070321C12DF3","CAMP4E5D791F4C34","ORD5E73AD9F3D8A","1438.13","First Click"
"CONV070F42C6591A","CAMP31B764DD387F","ORDCDBBA96D8BAC","3369.69","Linear"
"CONV072043035FC9","CAMP345DA88B4C4E","ORD994ABD031375","2504.51","Linear"
"CONV0720F7AA1385","CAMP769B7411926F","ORD3CD1E9317ED0","3589.25","Last Click"
"CONV0721F83C2BF2","CAMPD77EAE572C41","ORD8C30768E2A79","1143.90","Linear"
"CONV07246F0E88AB","CAMPA463CCBE3591","ORD64ECBE9C9E2E","4452.21","Linear"
"CONV0737AA38F2B7","CAMP441FF0EA4F5E","ORDB985665F62AC","4595.08","Linear"
"CONV073E51F98385","CAMP08AB7BDE8797","ORD95EA319282C1","1951.24","First Click"
"CONV074453A12EDD","CAMP9E66928126E1","ORDF94893C50897","3905.60","First Click"
"CONV0746148FEFEB","CAMP62243FCFE13C","ORD5B96A1AB3E75","1422.89","First Click"
"CONV075106D5B0F8","CAMP58272C0F1D87","ORD89A9A79E66B7","2123.31","Last Click"
"CONV0751CBC3423A","CAMPA1A8603C9909","ORD537237ECB2A0","2921.70","Last Click"
"CONV07546903B184","CAMP02A75A185DF6","ORD2048BCA945DB","1302.46","First Click"
"CONV07638F51EFC1","CAMPCB8BC5B1B3CE","ORDA986330055AE","2692.91","First Click"
"CONV07657A725C42","CAMPA5D3FB127780","ORD377F8B1BA92E","1217.06","Linear"
"CONV076CD6039D7A","CAMP6B07B801A82B","ORDCDC291334543","1684.90","First Click"
"CONV077440C81C0D","CAMP0424602ABAAA","ORD4C6CE335BC9D","2673.65","Last Click"
"CONV077B7BD4BC67","CAMP48F1B05CDD70","ORD8129C9C5A99F","2246.56","First Click"
"CONV0782B87C17D2","CAMPF76C1B04E9CC","ORD22762566DBEE","4182.70","First Click"
"CONV078723DEE083","CAMP8CA4BE34D296","ORD4C56FA55FABD","4825.62","First Click"
"CONV0791902FF673","CAMPB26E15A0E146","ORDEBE0D6475C77","2564.97","Linear"
"CONV079253832164","CAMPFDE4F93FA1C2","ORDD36F244F6D33","3167.65","Linear"
"CONV079941325D63","CAMP87B50FB5553E","ORDAE41D9D5925A","1264.90","First Click"
"CONV079AF35406FA","CAMP6BD91ADD21ED","ORD0D052AC50A80","3977.42","Linear"
"CONV07AD354A44C9","CAMP23EE0602913C","ORD4F2CB473F361","1687.75","Last Click"
"CONV07B21FF9B1E3","CAMP636117845E39","ORDF662A4D9FA88","3945.11","Last Click"
"CONV07B9E95CF80A","CAMPAAB6C25423AA","ORDFC339E984431","4219.14","First Click"
"CONV07C022C15C7F","CAMP0B7754B7BD1B","ORD7A0AFE45E603","3373.89","Linear"
"CONV07C0F76271A4","CAMPCBC840DD6950","ORD218B10B9BBC4","2667.65","Last Click"
"CONV07C652298DF4","CAMP139BF37B8F5F","ORD8E188B412ACB","3765.03","First Click"
"CONV07C6E6977248","CAMPAA501B8C8E36","ORDA224B745387F","1930.31","Last Click"
"CONV07CA7A550686","CAMPB5C99F42F3EC","ORDCC516E34F02D","1433.88","Linear"
"CONV07D2B964C260","CAMPD28C19B633DD","ORD8C7732A2D3A9","2992.28","Last Click"
"CONV07D3201484D9","CAMP991E2288AD26","ORD08745E67FC9A","4230.90","Last Click"
"CONV07D4BEE9BB88","CAMP6E1BA94FB22B","ORD6C751EC04323","1874.54","Last Click"
"CONV07DBFA3EBB93","CAMPD77EAE572C41","ORD684225CF8F23","2116.93","First Click"
"CONV07DC513E4B77","CAMP93C0CA33B5D1","ORD01386C79376B","2846.09","First Click"
"CONV07DCD974DE99","CAMP232925316C44","ORD6C324ACC7769","2074.92","Last Click"
"CONV07FD17FA77E8","CAMP87B50FB5553E","ORD8F8FC5360114","4099.96","Last Click"
"CONV07FF6F10DF29","CAMP6C1F4D358311","ORD1E6386A6C534","4528.41","First Click"
"CONV08085D12E4F8","CAMP6FBC017E8D05","ORD85232D2430A3","4301.10","Last Click"
"CONV0810912E95B8","CAMP08854B66EE84","ORD2A0585CD1C62","2865.45","Linear"
"CONV081C625667AB","CAMP329000AA9400","ORD8C8DA3C14B1E","1046.68","Linear"
"CONV081FEF0181B2","CAMP4BDEB866B33B","ORDC14FA0E6F787","2876.43","First Click"
"CONV0821A889E7E2","CAMPF366008D5C46","ORD78E0825ED284","1021.80","Last Click"
"CONV082F056D4DF6","CAMP58272C0F1D87","ORD1E0B809BDFAB","1678.61","First Click"
"CONV082F5FDD3451","CAMP0A5883C95233","ORDF60478A9B902","3405.37","Last Click"
"CONV0846F6F864CA","CAMP7C72ED7A7616","ORDA49638BB6DF8","4154.09","Last Click"
"CONV0849A046178E","CAMP83B431006218","ORD8417CC1C98A8","1967.68","First Click"
"CONV0853DEDD9750","CAMPFC85EAB35E06","ORD2BC06BF3DD78","1490.95","First Click"
"CONV085557FA4279","CAMPE98E262182C1","ORD70E6E856E0AF","4300.34","Last Click"
"CONV08589A56B68B","CAMP51842F925093","ORDEC0E2FF9300C","2033.64","Last Click"
"CONV0865EA1AF0DB","CAMPDB98CC8501FF","ORD2FA110B81DA0","2848.72","Linear"
"CONV0866CF7F493A","CAMP249E2C293117","ORDAA82E8AE12B8","4616.42","Linear"
"CONV086B5C99B6C8","CAMP08854B66EE84","ORD0980DF2CEACE","3662.73","First Click"
"CONV087178BAE6CF","CAMP232925316C44","ORD71821D701767","1059.84","First Click"
"CONV087D905D7EE9","CAMP62243FCFE13C","ORDB62AE66F86E6","4335.04","Linear"
"CONV088134D451F3","CAMP1E9EB4AC3265","ORDC4DADC01BD7C","1090.90","Last Click"
"CONV088256FFE141","CAMP7C72ED7A7616","ORD8DDD4D2D7ED8","3412.72","Linear"
"CONV088B6A4FB704","CAMPAF1B3FEF430A","ORDB0D4091F50DA","3953.74","Last Click"
"CONV08A58855EFF5","CAMPFDE4F93FA1C2","ORD18F63374808A","1614.50","Last Click"
"CONV08B060A916DC","CAMPB4C0E496DF23","ORD22746AD917B4","2097.08","First Click"
"CONV08B34B10916F","CAMP41C8E317CD36","ORD6961A5C93EEE","3050.98","First Click"
"CONV08B3504662CE","CAMP3DCD4698F544","ORD47717CD7C524","1052.65","First Click"
"CONV08B89EB37F90","CAMP167F130DB44A","ORDBE2048BBE04F","3400.58","Linear"
"CONV08C2A6E05C78","CAMP9C9CE6BD706F","ORD91C89A106DCD","2281.26","Last Click"
"CONV08D1DA1BB197","CAMP2084B212494A","ORD530FF6CCC93A","3464.33","Linear"
"CONV08D31EAC2CCE","CAMPAE5FDD6DE41D","ORD286D08262446","1008.35","First Click"
"CONV08DDBDC23023","CAMPDF7009D501AB","ORD0DD0521B99B3","3235.27","First Click"
"CONV08E276392639","CAMPDC2DD557051B","ORD5B4CD14FF149","1495.58","Linear"
"CONV08E41856F371","CAMPDBFBB14D5365","ORD1626ABA2E95B","4824.34","Linear"
"CONV08E81B4BC8E4","CAMP24F4471B32C5","ORD23A8342D2CC0","2141.02","First Click"
"CONV08ED728C2471","CAMP3A1D06DD1A6E","ORDCCD93FBE667C","3630.03","Linear"
"CONV08F732262AC4","CAMPC5C90C602891","ORD8DA9C8175550","4032.28","First Click"
"CONV0901A29C8C99","CAMPEE79357F118B","ORD3D403B06FA6E","2396.49","Linear"
"CONV0904371ED5DF","CAMP4E8FC364F851","ORD1586DAC8F112","3301.10","First Click"
"CONV09064879BFD9","CAMPFDAE80365B13","ORD197F2EE1930A","1305.39","First Click"
"CONV09097B10BE0E","CAMP48F1B05CDD70","ORD060FA13C78D7","3797.35","Last Click"
"CONV090B555982FD","CAMP22554CC446F6","ORD8ECEF7BE7E4A","3654.96","Last Click"
"CONV090CBB9A5902","CAMP7EC3972B2DDC","ORD4F2FB3C8E992","3837.52","Last Click"
"CONV091E45FB0930","CAMPA33DFF47387A","ORDEFCEB979B4FE","3583.76","Linear"
"CONV0920E35DE2E0","CAMP5F48C648195B","ORDA060E8C322F7","2632.90","Last Click"
"CONV0922DA998743","CAMP98F9E8149EBC","ORDADEC2279BA00","3348.14","First Click"
"CONV0924FAB35D98","CAMP1BAE7BEC53C5","ORD08C3FFD9906A","1624.82","Last Click"
"CONV0926201C8C42","CAMP69F54771C8D5","ORDD771680456D7","1538.55","Last Click"
"CONV0929FD612686","CAMP56ACCF38F8EC","ORDC6824131FA5F","3957.17","Last Click"
"CONV092D87AD72F5","CAMPF54097C61703","ORD174CA93BCDF3","3930.39","Linear"
"CONV092DF99F0667","CAMP01FE510885CC","ORD40D43D83102D","4465.00","First Click"
"CONV092E0E0B7509","CAMPD8C5EBE8A1C2","ORDE7B97635852E","2794.77","Linear"
"CONV09354C0E83A8","CAMP4895343E37A1","ORDF897DAEDAA78","4956.16","Last Click"
"CONV093D42B510FE","CAMP9C9CE6BD706F","ORD4C8906EA0EB8","4536.74","Last Click"
"CONV095878EB0734","CAMP48F1B05CDD70","ORDD278F235AE50","4601.41","Last Click"
"CONV095B50427D83","CAMP5FE850C14F97","ORD4CDF7651AC51","1663.39","Last Click"
"CONV095C6FAA2A8D","CAMPDB98CC8501FF","ORDAF2A184C2BC8","1132.16","Linear"
"CONV095C9B851A79","CAMPEEC4D13E4F97","ORD0FC83097EF89","2946.03","First Click"
"CONV096C3A5015A9","CAMP3E873F61C107","ORD2468AA70A69F","1057.08","Last Click"
"CONV096CDA2F855D","CAMPBDD3A634A712","ORD4EF200B08963","1790.23","Last Click"
"CONV09751143250E","CAMP06E0C1E07AFD","ORD5DFF75FCBC2B","1409.06","Linear"
"CONV097CB85E30AE","CAMPE7528640B53B","ORDAE8E35540C79","3686.41","Linear"
"CONV097D68F3741A","CAMP513815C80893","ORDB407E21FD910","1353.71","Linear"
"CONV0993C220B85B","CAMPE6D1E7F9AC12","ORD272462F9556B","3329.70","Last Click"
"CONV09A4E70F03CB","CAMPF0A1FB0B5627","ORDA608E6B9462C","3594.04","First Click"
"CONV09B2D90C0192","CAMP67B35F193B82","ORD8151EE0D7D62","2773.79","Last Click"
"CONV09BA60BC04B8","CAMP232925316C44","ORD80AA909E2D89","1589.80","Linear"
"CONV09BD53AED221","CAMP62243FCFE13C","ORD99769F7B1F98","4757.41","Linear"
"CONV09BE5E8FCED2","CAMP96E7DBCCAF11","ORDFFFD4387B163","1442.94","Linear"
"CONV09C040D89C15","CAMP7C07C0913C51","ORD7A2CBBF0CDBC","1404.94","Linear"
"CONV09D99FA3189C","CAMP582F24C593D0","ORDDAE83A080ABB","2258.67","Linear"
"CONV09E9CA6D8F6C","CAMP797302B7BB9A","ORD7CAD3DE5B466","2374.70","First Click"
"CONV09F3EFC94984","CAMP46C5FC0BD559","ORD0FA7C9B9129F","1606.62","Linear"
"CONV09F7E24D17BC","CAMP787344A94AFD","ORD81CD5DFECF6E","2445.22","Linear"
"CONV09FF2FBB9A9C","CAMP0AC866C6F79D","ORD77A09481493D","4329.58","Linear"
"CONV0A00716CBCB0","CAMPA60EC318C1C4","ORD7732B85FE893","3202.98","Last Click"
"CONV0A020AAF0141","CAMPE439A199CCA3","ORDCDE568EC0CE1","2754.08","Last Click"
"CONV0A03D8485CE0","CAMP98418BD1DC03","ORD9007A5308036","4179.35","Linear"
"CONV0A057793CA98","CAMP41C8E317CD36","ORD335104BC0FCC","1067.92","First Click"
"CONV0A065BCD190C","CAMP5161F9398E90","ORDE6EF29D32313","2400.98","Last Click"
"CONV0A0F528E698F","CAMP9619CAAC96F0","ORD40C1C2B23823","1290.37","Linear"
"CONV0A1038683C5B","CAMPB0BCD8AC6C5D","ORDCCF022C681F7","4695.60","First Click"
"CONV0A1413AAED35","CAMPAC820BA6D515","ORD2FCD3A6A73F9","3999.16","Linear"
"CONV0A19FA71591A","CAMP2D1ECA778983","ORDCCC516F57AE4","3417.09","Last Click"
"CONV0A1D568F42BA","CAMPA1A8603C9909","ORD6D7B80DBF698","3040.36","Linear"
"CONV0A2636B7FB24","CAMP22554CC446F6","ORDFECD390BCCC6","3275.36","First Click"
"CONV0A3B8C593FB1","CAMPA5D3FB127780","ORD99A13108F4B2","2877.80","Linear"
"CONV0A3E7FE213F4","CAMP02521F8EF586","ORDD6C450CA2194","1188.95","First Click"
"CONV0A431CFE8FBD","CAMP5CC7E83A567E","ORD4F5E41791A45","4221.09","Linear"
"CONV0A49790FF279","CAMP7837F98956F4","ORD1D3550E2F6AC","1493.66","First Click"
"CONV0A53C2F7E8AB","CAMP0D81F86B9E57","ORD17E84A1F3090","1519.17","Linear"
"CONV0A5AD539C521","CAMPE439A199CCA3","ORD0BF0560E8CDF","1123.49","First Click"
"CONV0A63647170D2","CAMPD77EAE572C41","ORDD861CDF29081","4872.72","Linear"
"CONV0A6496343A55","CAMP921D83FC734C","ORD8F54901F9A11","3135.56","Last Click"
"CONV0A6AF020367A","CAMP92379BF849F9","ORD057B1004B876","2276.76","Last Click"
"CONV0A6BF2CC12B4","CAMP4DC8BB866B94","ORD569FC9A05472","2513.48","First Click"
"CONV0A72B0256594","CAMP4DC8BB866B94","ORDC1BEE0037FDA","4549.22","First Click"
"CONV0A74A02146F1","CAMP0AA257CA236A","ORD33244E4FFAEB","1994.94","Linear"
"CONV0A774BE40DC8","CAMP2B53589A8898","ORD56BACD6D6048","3655.93","Linear"
"CONV0A88F5926931","CAMPA65B62DFF7C5","ORD29FE8FF312B0","4826.97","First Click"
"CONV0A8AB49C7CD9","CAMP787344A94AFD","ORDAEDE87F53E2B","1409.16","First Click"
"CONV0A8D46EF671F","CAMP7A0EAE812F63","ORD07F0FD0F871F","1609.93","First Click"
"CONV0A8FEBC86EAF","CAMP37D7406F7C3C","ORDD1EF196C1BCD","3579.24","Linear"
"CONV0A96732FACA7","CAMP6D0D24773F65","ORDF462F9722C75","2435.09","Last Click"
"CONV0A9924BB2764","CAMPC5C90C602891","ORDCD82074737D5","4759.18","Last Click"
"CONV0A9AAC04A00B","CAMPC94422CCFB6B","ORD42D9D5A89167","3050.95","First Click"
"CONV0AAF17881078","CAMP23EE0602913C","ORD6A66C46DF209","4918.62","Last Click"
"CONV0AC78621EC7D","CAMP07C32B2AF9ED","ORD6D7B0DF1CDC3","3132.31","First Click"
"CONV0ACCEB45CBF3","CAMP0D81F86B9E57","ORD8DA203AAA41D","1527.50","First Click"
"CONV0AD1A0CA8F1B","CAMP47A0EA26E236","ORD54385788EC6E","2758.73","First Click"
"CONV0AD243C2EB90","CAMP193256F0B0BD","ORDDAC521D4B118","2251.43","Last Click"
"CONV0AD5434182B6","CAMPC9FCF231715A","ORDD58C05E5A20D","2083.83","Linear"
"CONV0AE0E929E3A4","CAMP7B37E3BFCBD6","ORDC027DC337B79","4160.21","Linear"
"CONV0AE0F22AE932","CAMPFDAE80365B13","ORDB79B6849C5D5","3738.57","Last Click"
"CONV0AE3846C9C8D","CAMPA33DFF47387A","ORDB43E1AFF9A7B","3298.64","First Click"
"CONV0AF8CB83488B","CAMP828905D41522","ORD29F7678AEC72","1207.36","Last Click"
"CONV0B0DBF932E0A","CAMP7D40C0704091","ORDC93AB39687F9","3680.71","Linear"
"CONV0B13EB503C8D","CAMP5AA88B571A2A","ORD6B450B9E8AD8","4329.45","First Click"
"CONV0B2F00E92E06","CAMPE7E685E3C3E0","ORD2DF319EC1C7F","3628.54","Last Click"
"CONV0B332BD54C94","CAMP6E1BA94FB22B","ORD8734E4F87CB9","1128.38","Last Click"
"CONV0B3B4F28E035","CAMP27285DEA5820","ORD57E6CEC3B66D","3384.73","Last Click"
"CONV0B3D2D872525","CAMP5D469D368DB7","ORD3322A2E78955","3795.57","Linear"
"CONV0B44097D1E54","CAMP561A9651B040","ORDE838C1CB0A0F","3341.12","Linear"
"CONV0B4DB5504FDB","CAMP47A0EA26E236","ORD4B0274FBC766","1830.47","Linear"
"CONV0B51FAF4D7B0","CAMPE829EEF5E2A7","ORD600ECF0F1957","1703.23","First Click"
"CONV0B573FCD6B4E","CAMP5438E571BD7E","ORDD575D59783C0","1701.14","Last Click"
"CONV0B5B757B610C","CAMP329000AA9400","ORDA8D0DD904423","3289.95","Last Click"
"CONV0B5C21AF9436","CAMPE5722704D2CB","ORD145D90056D07","1807.67","Last Click"
"CONV0B60DC5CF445","CAMP614071A1DE3D","ORDF6198D5C9105","1163.73","Linear"
"CONV0B67C34758BF","CAMP7B47E9A28EE7","ORDDA041CED6975","4325.05","First Click"
"CONV0B6A5D9A1E00","CAMP4225422218A3","ORDFFF0299A5A20","3000.10","First Click"
"CONV0B70FF879B7F","CAMPCB8BC5B1B3CE","ORDD1CDB136A160","3593.90","Linear"
"CONV0B755E70F97A","CAMPE2AEAE6C860D","ORD61C550FBE020","1338.89","First Click"
"CONV0B8289A83473","CAMPB26E15A0E146","ORDCB088C4A3DB0","3715.59","Last Click"
"CONV0B8E37214986","CAMP139BF37B8F5F","ORDA453E0A18777","3351.56","Last Click"
"CONV0BA2A8FD352A","CAMPD285313B21F2","ORD7D3F21F698A7","1969.38","First Click"
"CONV0BA7D6A13031","CAMP7C72ED7A7616","ORDB0113398DF86","1899.72","First Click"
"CONV0BA812DEAFCE","CAMPBB12DBB9E4FA","ORD3C50AE13A711","4142.58","Linear"
"CONV0BAAD751C445","CAMPB80E8F2D2CE1","ORDA49668DF5A78","3892.30","Linear"
"CONV0BB546D8737B","CAMP0679E0BE1555","ORD3EC57BD171F0","3002.59","Last Click"
"CONV0BB875B274D1","CAMP54D2BAC59D34","ORD7C8144875E4B","3788.42","Last Click"
"CONV0BC439BD7F29","CAMP0A5883C95233","ORD26C2871B1001","3192.02","First Click"
"CONV0BDA09E49792","CAMP2B9A72570FE4","ORD56DBB1C029F0","2516.66","Last Click"
"CONV0BED0E84C7EC","CAMPDC2DD557051B","ORDA18DFE1CCBDA","3005.02","Linear"
"CONV0BF5BC2F956E","CAMPFBD08152AE13","ORDF036796B8A96","3251.30","Last Click"
"CONV0BF9AE1BECC3","CAMPD77EAE572C41","ORDAEE978C61C2B","4739.43","Linear"
"CONV0C005F3A935E","CAMP9045C00E3781","ORD6BE0B9486102","4052.16","Linear"
"CONV0C02258C4298","CAMP1ED095B13B56","ORD0EC5858C1F51","1101.57","Last Click"
"CONV0C1E5C313415","CAMP2FF8DA51E739","ORD530FF6CCC93A","4030.17","Last Click"
"CONV0C1EE7BB5BED","CAMP2084B212494A","ORD36AE1DAA708D","3967.58","Last Click"
"CONV0C21E6CE6637","CAMP5D469D368DB7","ORDB27FE4F0D50E","1009.45","First Click"
"CONV0C22813E060C","CAMP6E00278F7177","ORD27A4EA34A951","4505.90","Last Click"
"CONV0C3107BBFDF7","CAMP41C8E317CD36","ORDB8249A85C9C4","3318.76","Linear"
"CONV0C35AB7F6906","CAMP2FF8DA51E739","ORD54CFC7A21A9A","3095.16","First Click"
"CONV0C396CB43C63","CAMPFD81395A8E81","ORD462ECEBD5163","3746.72","First Click"
"CONV0C4269CBDD52","CAMP475658B15BA5","ORD0D57719C420F","4683.23","First Click"
"CONV0C4331028088","CAMPC5C90C602891","ORDE74C1F558747","2345.70","First Click"
"CONV0C4A92254BBC","CAMP9AEEF904B859","ORD8BE1C7BE1A0B","4034.76","Linear"
"CONV0C6386EA5ABB","CAMP9557FC6FD59A","ORD18C4C31798CA","1558.99","Last Click"
"CONV0C6EBA514D4F","CAMP1ED095B13B56","ORDFC70822C5EC4","4449.63","Linear"
"CONV0C7610004216","CAMPE6D1E7F9AC12","ORDD5D2610F9895","1892.70","Linear"
"CONV0C7A0533E1E0","CAMPD8AB9C21DB0B","ORD32893DD729CC","2742.63","First Click"
"CONV0C80E080F187","CAMP85987754758E","ORDD0AAC6AF52F5","4169.48","Last Click"
"CONV0C873B069C11","CAMP841DCE4468D8","ORDB138E8A4846F","3346.99","First Click"
"CONV0C8A0172908B","CAMP636117845E39","ORD142B4E512D3B","4477.39","Linear"
"CONV0C8A55D4E0E5","CAMPFD81395A8E81","ORD54AEE8FC7E33","3699.14","Linear"
"CONV0C8AEDA0768D","CAMP01F8C15D61FB","ORD313DD2FABA21","4448.19","First Click"
"CONV0C8D11F7DDFE","CAMP6FBC017E8D05","ORDA448F87F489C","2039.40","Last Click"
"CONV0C8E1C9ECF3C","CAMP693885259C75","ORD7FA5F5B49162","4521.26","First Click"
"CONV0C9051505335","CAMP04A60E73B566","ORD3E3F6A953ABB","1177.84","Linear"
"CONV0C95C6C71B57","CAMP63217B266CFE","ORDCA9859C426BC","3505.63","First Click"
"CONV0C96B851C8C2","CAMPB0CA3A76BA7D","ORDDE3B700C3704","4928.93","Last Click"
"CONV0C98117D6BE1","CAMP3B1B56A97DF7","ORD7E31AF423303","2953.43","Last Click"
"CONV0CA7F2CCFA41","CAMP772215B92403","ORD7BAB3AF344AC","2419.21","First Click"
"CONV0CB08827D56B","CAMP46D3EE401B15","ORDD22D12EA3C8D","3900.42","Last Click"
"CONV0CB905C715A7","CAMP12D08E5F6BA6","ORD70D774ACB75F","1117.41","Last Click"
"CONV0CBC3CC0C755","CAMP67B35F193B82","ORD32E05B947A2D","1530.27","Last Click"
"CONV0CBE7356BE62","CAMPEC98D3171816","ORDC73B9EBABF30","3568.49","First Click"
"CONV0CC66F638574","CAMP99EE544A8507","ORDB8C8D6D6DE4A","4435.41","First Click"
"CONV0CC7ADB7A1B7","CAMPD5034F4F118F","ORD4C40A72DDE4E","3345.23","First Click"
"CONV0CD0DDB9C49C","CAMPCB953413B2E4","ORD898A5539E435","3762.33","Linear"
"CONV0CD2A1D32D01","CAMP515F56B5F0E5","ORD7101F2960B3B","3601.06","First Click"
"CONV0CD6FDFB2571","CAMP54A6B4E7A4DD","ORD2A051A97FD5F","4492.99","Linear"
"CONV0CD8244D7674","CAMPB0BFB6FFB251","ORDF7A34F0BEDB1","1587.65","First Click"
"CONV0CDC26CCCF5F","CAMP855D3DDAA7E1","ORDA2F28599C44F","1900.21","Last Click"
"CONV0CE30C01B161","CAMPE817B95E066F","ORD489BEA9BE953","1597.75","First Click"
"CONV0CE45FB87734","CAMPD285313B21F2","ORD20FFEA82B752","4326.62","Last Click"
"CONV0CED18264C1E","CAMP81781B240229","ORD836AF2F4842E","2365.18","First Click"
"CONV0D00F7E42930","CAMP07D9484BFFCA","ORDEC33B9231BD8","3040.51","Last Click"
"CONV0D04E54148E6","CAMP475658B15BA5","ORD4A2E306A9DE5","4008.49","Linear"
"CONV0D07F5210AA4","CAMP693885259C75","ORDB24BC309DD58","2291.74","Last Click"
"CONV0D09342F8125","CAMPD03125B67911","ORD71C2A2FC8D5C","2711.14","Linear"
"CONV0D0FF677AF0D","CAMP56ACCF38F8EC","ORD4C9C34F4E65B","2111.79","First Click"
"CONV0D1C85DD25F8","CAMPC9A578A4CD96","ORD84000437F734","3203.53","Linear"
"CONV0D35C433F90F","CAMP8C80445776CB","ORD7132D986A3E2","1748.35","Last Click"
"CONV0D52371BD0A6","CAMP67CDAF9D9CF7","ORD9766F1360509","1773.05","Linear"
"CONV0D54CC23A379","CAMP209153311E2B","ORD813250395192","2551.10","Last Click"
"CONV0D59B52F0516","CAMPD43BD505EDD3","ORDC47F8155292A","3771.01","Last Click"
"CONV0D6143A3F4E4","CAMP92494C521976","ORD5F77270B3819","3550.63","First Click"
"CONV0D6AC0A890CB","CAMP95B3BE5D090E","ORDAF9E040ACDE1","1656.10","Last Click"
"CONV0D6EA4CF1E92","CAMPE77316FF0495","ORD9534B49F5453","4110.09","Last Click"
"CONV0D752E9AD833","CAMP5CC7E83A567E","ORDEE9AF29C1A77","3997.08","Linear"
"CONV0D8244921B70","CAMPB80E8F2D2CE1","ORD0EC21AB09962","2481.27","First Click"
"CONV0D846A2D18DF","CAMPE96315087A94","ORD780ED883EC24","4936.88","First Click"
"CONV0D8900D786BE","CAMP828905D41522","ORDE6F995971923","2567.82","Last Click"
"CONV0D8E2A8BEFD3","CAMP1885ED5F4B55","ORD433AEEE17AC3","3127.01","Last Click"
"CONV0D9A716B4ACB","CAMP4BDEB866B33B","ORD2F6EE961045A","4185.94","Last Click"
"CONV0D9F67F55B7C","CAMP6741F411E2D5","ORD17C66B49BA4C","2462.88","Linear"
"CONV0DA1D608501E","CAMP5E1C3B45D97E","ORD04F1E14482C5","4704.73","First Click"
