"campaign_id","campaign_name","channel","budget","start_date","end_date","impressions","clicks","conversions","roas","cpa","ctr","ad_creative","influencer_id","target_audience","status"
"CAMPD754847C82FA","Cross-group asymmetric firmware","TikTok","580739.73","2024-12-23","2025-02-06",59687,2232,28,"1.98","20740.70","3.7395","Facilis officia odit id. Eveniet quas provident iusto eligendi fugiat iste.",NULL,"Female 33yo in Kolkata","Completed"
"CAMPD76C70F2367A","Digitized high-level task-force","Facebook","968290.31","2024-11-08","2025-04-02",939772,3915,121,"2.89","8002.40","0.4166","Saepe vitae at cum non.",NULL,"Female 32yo in Hyderabad","Paused"
"CAMPD77EAE572C41","Ergonomic fresh-thinking analyzer","Google Ads","613526.92","2025-03-15","2025-07-10",447156,11011,593,"4.88","1034.62","2.4625","Culpa doloribus aspernatur nam quasi voluptatem cupiditate. Temporibus repudiandae provident in.",NULL,"Male 18yo in Mumbai","Paused"
"CAMPD8AB9C21DB0B","Integrated web-enabled instruction set","Instagram","333292.41","2025-04-18","2025-07-16",519784,16611,2524,"3.90","132.05","3.1958","Maiores tempora quibusdam. Corporis aperiam possimus.","INFLB790151AAF4E","Female 35yo in Chennai","Paused"
"CAMPD8B07F263BCE","Synergized systemic system engine","YouTube","759235.83","2025-08-23","2025-09-09",592407,28371,173,"1.73","4388.65","4.7891","Corporis dicta voluptate consequatur soluta labore veritatis. Minus excepturi consequatur.","INFL09322ACD345B","Female 28yo in Hyderabad","Cancelled"
"CAMPD8C5EBE8A1C2","Customer-focused heuristic policy","Other","461446.57","2025-09-12","2025-09-12",748267,52812,8180,"4.32","56.41","7.0579","Hic in quas esse sed. Nobis dolor occaecati. Saepe dignissimos sint accusantium saepe.",NULL,"Male 25yo in Jaipur","Completed"
"CAMPD981DC5833F0","Fundamental leadingedge success","Facebook","711093.41","2024-12-13","2025-01-09",295221,9818,1015,"4.71","700.58","3.3256","Aut cum quod animi sit. Dolor animi ea repudiandae eos odit. Dolores non corporis qui voluptas.",NULL,"Male 20yo in Chennai","Cancelled"
"CAMPDB88638C6B55","Customizable full-range support","Email","103554.15","2024-12-18","2025-03-17",345387,19574,190,"2.32","545.02","5.6673","Voluptates harum iusto id quasi est. Culpa qui temporibus labore sint iste quis.",NULL,"Other 32yo in Jaipur","Paused"
"CAMPDB98CC8501FF","Down-sized analyzing knowledge user","YouTube","78505.32","2024-11-30","2025-01-29",68652,4678,445,"1.96","176.42","6.8141","Libero eius illum mollitia necessitatibus. Aut dolorum eligendi corrupti. Nam quis libero libero.",NULL,"Female 21yo in Bangalore","Active"
"CAMPDBBF4CF1FFCB","User-friendly solution-oriented capability","Google Ads","169187.49","2025-05-23","2025-06-17",739734,278,16,"3.47","10574.22","0.0376","Ut cumque perspiciatis consequatur minus. Assumenda a voluptate temporibus.",NULL,"Other 18yo in Chennai","Paused"
"CAMPDBFBB14D5365","Proactive well-modulated flexibility","Instagram","912168.55","2024-12-18","2025-07-15",811366,37115,3719,"3.79","245.27","4.5744","Doloremque earum earum alias laboriosam doloremque est ullam.",NULL,"Other 34yo in Lucknow","Paused"
"CAMPDC10241C3F39","Automated holistic benchmark","TikTok","178841.92","2024-11-07","2025-02-25",478162,26991,5131,"3.34","34.86","5.6447","Voluptatem autem quis. Fugit laboriosam labore. Nihil cum beatae deserunt.",NULL,"Male 35yo in Pune","Active"
"CAMPDC2DD557051B","Re-contextualized bifurcated orchestration","Instagram","388944.45","2024-11-20","2024-12-23",368866,4134,405,"3.91","960.36","1.1207","Officia fuga officia.",NULL,"Female 34yo in Kolkata","Active"
"CAMPDC4FD49637B0","Multi-channeled dynamic pricing structure","Email","68094.06","2024-11-09","2025-08-22",403709,32054,5699,"3.99","11.95","7.9399","Inventore id repellat fugit facere. Maxime aperiam magni. Magni nam blanditiis cum.",NULL,"Other 31yo in Delhi","Completed"
"CAMPDC53427FF1C2","Customizable executive definition","Other","309449.77","2025-06-30","2025-08-15",128854,1784,18,"1.17","17191.65","1.3845","Aspernatur amet nulla delectus quae. Unde nostrum libero impedit vel eius aliquam.",NULL,"Male 18yo in Bangalore","Paused"
"CAMPDD7AB7C84816","Diverse neutral knowledgebase","Google Ads","769478.78","2025-04-02","2025-08-08",598052,14381,2580,"1.39","298.25","2.4046","Tenetur repellat eaque dolorum voluptate.",NULL,"Female 35yo in Mumbai","Cancelled"
"CAMPDDE8F1E2857F","Re-engineered zero tolerance standardization","YouTube","866860.80","2024-10-10","2025-07-25",947944,83634,12103,"4.34","71.62","8.8227","Nulla incidunt ab corporis sequi vitae perspiciatis. Sapiente commodi aliquam laboriosam quam.",NULL,"Other 20yo in Jaipur","Active"
"CAMPDE0A8D899F14","Managed exuding hub","Other","872443.15","2025-06-19","2025-08-17",15325,1479,267,"1.39","3267.58","9.6509","Doloremque numquam voluptate modi soluta magni dolore. Voluptatibus voluptates officia dolorum.",NULL,"Male 28yo in Chennai","Cancelled"
"CAMPDE9D1D02371A","Sharable interactive model","TikTok","582007.84","2025-05-25","2025-05-29",342534,15154,2642,"1.55","220.29","4.4241","Dicta recusandae accusantium aliquam cupiditate officia. Ullam cupiditate error minima.",NULL,"Male 30yo in Pune","Paused"
"CAMPDF7009D501AB","Proactive fresh-thinking data-warehouse","TikTok","810175.28","2025-07-02","2025-08-15",216326,7446,1236,"2.97","655.48","3.4420","Quibusdam fugiat omnis.",NULL,"Female 33yo in Kolkata","Completed"
"CAMPE057E26D0094","Networked tangible toolset","Facebook","250920.59","2025-01-30","2025-07-04",132947,2802,54,"2.01","4646.68","2.1076","Possimus reprehenderit temporibus nemo vel. Eaque delectus distinctio cumque veritatis.",NULL,"Female 31yo in Hyderabad","Cancelled"
"CAMPE09C18C3CDAD","Streamlined multimedia throughput","Email","378039.80","2025-03-24","2025-04-24",696544,22799,1082,"1.30","349.39","3.2732","Aut voluptate sed unde. Distinctio ipsum magnam sit.",NULL,"Other 34yo in Delhi","Completed"
"CAMPE0A5BA7BB46B","Proactive fault-tolerant implementation","Other","730873.54","2024-12-18","2025-09-04",870396,39078,2160,"2.22","338.37","4.4897","Asperiores aut amet. Amet molestiae voluptatibus quas. Quibusdam deleniti accusantium praesentium.",NULL,"Other 27yo in Pune","Paused"
"CAMPE1401CEC5EF4","Reactive well-modulated secured line","Instagram","140514.08","2025-05-24","2025-06-17",978564,19241,3604,"3.48","38.99","1.9662","Debitis eligendi mollitia placeat corrupti. Excepturi sint culpa alias.",NULL,"Male 26yo in Chennai","Cancelled"
"CAMPE145DD583416","Balanced attitude-oriented moratorium","Facebook","805702.80","2024-10-23","2024-12-09",910104,32227,5447,"4.34","147.92","3.5410","Cum quo alias.",NULL,"Other 26yo in Mumbai","Completed"
"CAMPE1CA98A011BF","Right-sized clear-thinking synergy","Email","74944.65","2025-09-12","2025-09-17",756582,16215,865,"3.38","86.64","2.1432","Error a quibusdam sed. Optio autem iusto excepturi.",NULL,"Other 22yo in Hyderabad","Completed"
"CAMPE2ACDD08B790","Ameliorated hybrid utilization","Email","118249.52","2024-09-17","2025-06-26",346281,13846,351,"2.01","336.89","3.9985","Assumenda quod aut accusantium quas animi dolore aperiam. Tenetur nihil beatae.",NULL,"Male 24yo in Hyderabad","Cancelled"
"CAMPE2AEAE6C860D","Function-based eco-centric neural-net","Facebook","359756.83","2024-10-07","2025-06-26",242611,3384,352,"1.61","1022.04","1.3948","Iste optio quidem minus commodi in maiores. Pariatur sint quia ex totam voluptate qui.",NULL,"Male 35yo in Ahmedabad","Cancelled"
"CAMPE2E5837832DD","Organized client-driven help-desk","Email","467658.22","2025-09-02","2025-09-07",792640,16441,1916,"4.76","244.08","2.0742","Totam quisquam reprehenderit deleniti. Dicta earum perspiciatis asperiores magnam dolor cum.",NULL,"Other 33yo in Jaipur","Completed"
"CAMPE2FF841D8741","Multi-tiered zero tolerance throughput","Email","256943.10","2025-06-11","2025-07-22",926730,66153,6125,"4.90","41.95","7.1383","Nisi optio fuga sed delectus voluptate a. Omnis doloribus itaque.",NULL,"Male 21yo in Delhi","Cancelled"
"CAMPE37EFEC5B8B7","Seamless tertiary info-mediaries","Facebook","43459.61","2025-01-15","2025-02-14",105814,5400,300,"3.08","144.87","5.1033","Quam aliquam adipisci tempore. Totam at voluptate magni dolorem.",NULL,"Female 24yo in Chennai","Cancelled"
"CAMPE3D3C23475E0","Fully-configurable impactful moderator","Email","378080.19","2024-11-29","2025-06-02",532545,35433,2296,"3.01","164.67","6.6535","Adipisci ratione ea ullam accusantium aperiam. Odit aut molestias omnis.",NULL,"Other 21yo in Chennai","Cancelled"
"CAMPE439A199CCA3","Future-proofed dynamic workforce","Google Ads","56228.39","2025-02-03","2025-04-21",884768,3333,595,"2.58","94.50","0.3767","Molestias fugiat sit ipsa. Necessitatibus at placeat.",NULL,"Female 35yo in Ahmedabad","Completed"
"CAMPE49B4253C117","Innovative intangible capability","YouTube","886764.84","2024-12-16","2025-08-04",375104,13585,1150,"4.01","771.10","3.6217","Doloremque sequi suscipit natus. Esse enim temporibus. Minima neque alias harum adipisci.",NULL,"Other 21yo in Chennai","Active"
"CAMPE4D0D5935CEA","Cross-group asynchronous capability","YouTube","303567.03","2024-09-30","2025-05-26",823039,13740,964,"4.13","314.90","1.6694","Veniam delectus facilis velit ullam ipsam impedit. Ut accusantium delectus quisquam earum sunt rem.","INFL12548F767393","Female 32yo in Kolkata","Paused"
"CAMPE5722704D2CB","Configurable grid-enabled utilization","Instagram","149028.18","2025-01-23","2025-09-13",260178,13333,768,"2.96","194.05","5.1246","Accusantium quis doloremque quidem sequi. Laudantium aut error. Alias cupiditate id eligendi.","INFL05B7DB4C721A","Other 23yo in Bangalore","Completed"
"CAMPE6D1E7F9AC12","Persevering composite data-warehouse","Facebook","716220.85","2025-05-29","2025-07-28",728946,42771,2979,"4.64","240.42","5.8675","Nostrum distinctio expedita aliquam deserunt ipsa ipsam quia.",NULL,"Female 30yo in Jaipur","Paused"
"CAMPE6EB554ABCA4","Adaptive zero-defect application","Instagram","215697.88","2024-10-14","2025-08-30",333183,14581,563,"4.88","383.12","4.3763","Asperiores alias sit rerum omnis velit veritatis. Ipsa ad quae illum sed placeat.","INFL147460220280","Female 19yo in Kolkata","Completed"
"CAMPE7528640B53B","Stand-alone asynchronous emulation","Email","963520.41","2025-02-15","2025-05-20",757742,37739,487,"3.50","1978.48","4.9805","Ullam cum numquam exercitationem ipsam animi similique molestiae. Minima quisquam porro.",NULL,"Other 31yo in Delhi","Completed"
"CAMPE77316FF0495","Self-enabling zero tolerance Graphical User Interface","Other","955603.89","2025-02-26","2025-03-28",328225,2117,392,"3.91","2437.77","0.6450","Rerum recusandae quaerat iusto nemo dignissimos odio. Aut a sit porro repudiandae nihil esse.",NULL,"Other 24yo in Bangalore","Active"
"CAMPE7E685E3C3E0","Secured responsive forecast","Other","614816.55","2024-11-09","2025-07-21",408875,12242,312,"3.37","1970.57","2.9941","Ab ratione in maxime cupiditate corrupti nisi. Expedita quibusdam qui.",NULL,"Female 31yo in Pune","Paused"
"CAMPE817B95E066F","Stand-alone incremental matrix","YouTube","861251.70","2025-05-18","2025-06-16",517252,19530,185,"3.81","4655.41","3.7757","Dolor sint fuga voluptate. Architecto modi nesciunt dolorem ea numquam ipsum.",NULL,"Female 35yo in Mumbai","Completed"
"CAMPE829EEF5E2A7","Organized neutral infrastructure","Facebook","64577.20","2025-08-08","2025-08-21",458833,28547,2004,"3.65","32.22","6.2217","Iusto harum totam atque. Dolorum rem minima atque ipsa.",NULL,"Female 18yo in Chennai","Paused"
"CAMPE96315087A94","Versatile grid-enabled process improvement","Other","87806.48","2025-05-25","2025-06-15",771147,75281,3369,"1.89","26.06","9.7622","A laboriosam architecto.",NULL,"Other 22yo in Jaipur","Completed"
"CAMPE985D34B4515","Pre-emptive national matrices","Email","859572.35","2025-08-24","2025-08-26",336640,11294,301,"1.86","2855.72","3.3549","In quia occaecati at labore eum. Nulla perspiciatis consectetur corporis architecto sint.",NULL,"Female 24yo in Ahmedabad","Paused"
"CAMPE98E262182C1","Front-line asynchronous groupware","Email","238905.41","2025-05-06","2025-09-02",274989,12043,1918,"4.75","124.56","4.3794","Reiciendis quasi ad distinctio similique alias. Omnis beatae dolor minus.",NULL,"Male 32yo in Delhi","Paused"
"CAMPE9A3AEEE55E7","Optimized bandwidth-monitored core","YouTube","383815.97","2024-10-19","2025-04-05",387551,25330,3365,"4.46","114.06","6.5359","Quia expedita tenetur odio nesciunt. Laudantium autem dolores ut dolorem.","INFLB4986D0C61DE","Female 18yo in Jaipur","Active"
"CAMPEB472BBF7C99","Cloned executive intranet","YouTube","882296.54","2025-08-15","2025-08-16",803633,72432,12423,"4.78","71.02","9.0131","Consectetur qui amet qui eaque tenetur illum dolores.","INFL9B71CE837BD4","Other 26yo in Kolkata","Completed"
"CAMPEC453873E301","Secured human-resource process improvement","TikTok","845448.07","2025-01-23","2025-02-24",255211,23281,1095,"1.42","772.10","9.1223","Quae mollitia asperiores.",NULL,"Male 31yo in Lucknow","Active"
"CAMPEC98D3171816","Right-sized regional array","Email","125380.40","2025-03-31","2025-06-19",958393,27546,1240,"1.47","101.11","2.8742","Optio neque nisi excepturi est eaque id.",NULL,"Female 30yo in Pune","Completed"
"CAMPEC9B6AE74DEC","Business-focused optimal capability","TikTok","800493.12","2024-11-22","2025-02-11",738807,61107,11769,"4.72","68.02","8.2710","Maiores sapiente voluptas porro dolorum laborum.",NULL,"Other 27yo in Mumbai","Cancelled"
"CAMPEE79357F118B","Cross-platform reciprocal matrices","Facebook","718611.08","2024-11-03","2024-11-24",29519,1127,82,"4.92","8763.55","3.8179","Ipsam molestiae dolores officiis dolor. Cumque earum ab.
Ea tempora minima eos.",NULL,"Male 32yo in Ahmedabad","Active"
"CAMPEEA9B2E5B1DD","Compatible 24hour Graphic Interface","Email","358706.93","2024-11-13","2025-05-29",910506,17487,79,"4.77","4540.59","1.9206","Deserunt vel saepe soluta. Consectetur doloribus veniam iste adipisci totam.",NULL,"Other 22yo in Jaipur","Completed"
"CAMPEEB49E6EEB30","Robust multimedia open architecture","Facebook","783626.35","2024-11-25","2025-02-18",760937,72708,10023,"1.84","78.18","9.5551","Beatae sint quia ut nam. Ipsa ipsum quas. Harum quis inventore.",NULL,"Female 25yo in Kolkata","Paused"
"CAMPEEC4D13E4F97","Balanced impactful interface","Facebook","758542.76","2024-09-28","2025-05-04",57368,1588,293,"2.30","2588.88","2.7681","Eum nesciunt cupiditate beatae explicabo voluptate laborum. Veniam expedita officia aperiam.",NULL,"Male 26yo in Ahmedabad","Cancelled"
"CAMPEF66D1A924B8","Synergized maximized monitoring","Email","417240.71","2025-03-15","2025-06-14",607848,17257,1700,"2.62","245.44","2.8390","Molestiae cumque praesentium quas earum tempore cum. Esse dolores explicabo.",NULL,"Male 33yo in Kolkata","Active"
"CAMPF0A1FB0B5627","Down-sized content-based matrices","Google Ads","132203.70","2025-07-05","2025-09-04",438840,38711,5152,"1.71","25.66","8.8212","Reprehenderit nihil quos dolor nemo velit. Dicta error quas hic voluptatem atque.",NULL,"Other 27yo in Kolkata","Paused"
"CAMPF146BC13593F","Versatile local alliance","TikTok","214650.55","2025-09-12","2025-09-14",171937,15813,342,"1.26","627.63","9.1970","Aliquid dolorum qui eos dicta distinctio mollitia.",NULL,"Female 24yo in Lucknow","Paused"
"CAMPF164BE71D73B","Pre-emptive tangible Local Area Network","YouTube","271683.21","2024-09-24","2024-12-02",310991,8253,1563,"2.70","173.82","2.6538","Dignissimos repudiandae aperiam labore dolorem. Libero illo recusandae ad nisi porro.",NULL,"Other 28yo in Jaipur","Active"
"CAMPF1C4A023A399","Reduced client-server standardization","Facebook","372332.68","2024-11-13","2025-08-03",347289,33541,4167,"4.74","89.35","9.6580","Ut nihil consequatur facere. Mollitia magnam enim deserunt omnis assumenda.",NULL,"Other 32yo in Mumbai","Completed"
"CAMPF25F58297C26","Customer-focused client-server array","Email","619411.93","2025-02-23","2025-03-14",713684,26200,158,"1.49","3920.33","3.6711","Sint inventore odit molestiae nihil. Itaque architecto iure porro aperiam fuga.",NULL,"Female 27yo in Jaipur","Cancelled"
"CAMPF36521FA454C","Cloned solution-oriented model","Instagram","28252.99","2024-10-01","2025-09-08",461278,29536,4730,"2.52","5.97","6.4031","Velit vel fugit sunt consectetur delectus nam enim. Quos accusamus animi.","INFLED3A8F6B356D","Female 35yo in Ahmedabad","Active"
"CAMPF366008D5C46","Integrated full-range success","Instagram","869508.05","2025-08-16","2025-09-06",871807,32752,5830,"1.05","149.14","3.7568","Cumque pariatur magnam blanditiis vel. Nesciunt unde harum voluptate eos veritatis repellendus.",NULL,"Other 27yo in Lucknow","Active"
"CAMPF389428674F5","User-centric maximized hierarchy","Facebook","839743.49","2025-07-20","2025-09-01",345365,33484,2956,"4.78","284.08","9.6952","Unde quod sit provident facilis at. Tenetur tempora molestias distinctio.",NULL,"Male 23yo in Delhi","Completed"
"CAMPF54097C61703","Secured stable orchestration","YouTube","947428.58","2025-04-15","2025-05-19",885188,27239,2302,"2.98","411.57","3.0772","Rerum quia omnis delectus. Pariatur cupiditate quae veritatis molestias natus explicabo.","INFL6481D1379ECA","Male 25yo in Hyderabad","Paused"
"CAMPF5F356FCA79F","Decentralized well-modulated adapter","Other","808341.48","2024-12-10","2025-05-14",311240,29701,4208,"4.60","192.10","9.5428","Doloribus non nesciunt illum. Eaque accusamus doloremque excepturi cumque ex tenetur.",NULL,"Male 31yo in Ahmedabad","Paused"
"CAMPF5F6A566540D","Total motivating portal","TikTok","157210.89","2024-12-19","2025-07-16",753090,15643,352,"3.41","446.62","2.0772","Nulla sed commodi sed labore. Aperiam voluptas et cum repellat dolore atque.",NULL,"Other 34yo in Chennai","Paused"
"CAMPF76C1B04E9CC","Reduced optimal budgetary management","Other","835162.40","2025-04-18","2025-05-28",196986,4984,74,"4.25","11285.98","2.5301","Saepe delectus doloribus praesentium. Nemo veniam ipsa animi fugiat.",NULL,"Other 31yo in Bangalore","Active"
"CAMPF7C48580BC30","Vision-oriented full-range model","Other","298795.64","2024-12-17","2025-05-04",70542,2250,374,"2.27","798.92","3.1896","Recusandae deleniti atque perspiciatis delectus eveniet eum. Deleniti neque id.",NULL,"Female 33yo in Bangalore","Active"
"CAMPF7E6AA111E9F","Open-architected optimal support","Instagram","67521.22","2024-10-11","2025-04-13",818366,35697,2988,"2.52","22.60","4.3620","Sunt iure aliquid in. Ad cum voluptatem ad neque.",NULL,"Male 25yo in Delhi","Paused"
"CAMPF83FFE888AAD","Centralized asymmetric moderator","Email","566428.64","2025-05-18","2025-09-03",231074,6107,229,"2.57","2473.49","2.6429","Ullam enim fugiat nisi labore. Vel rerum quam saepe esse. Vitae ratione animi est sapiente eos.",NULL,"Female 31yo in Kolkata","Active"
"CAMPF9D5B6DD9E14","Down-sized logistical neural-net","Email","205189.03","2025-08-06","2025-09-06",394315,24988,3044,"2.00","67.41","6.3371","Consectetur cupiditate odio voluptates. Voluptatem molestiae maiores.",NULL,"Other 33yo in Kolkata","Active"
"CAMPFA3A5271238D","Face-to-face 5thgeneration complexity","YouTube","683684.23","2025-01-03","2025-09-15",722185,48553,5088,"2.89","134.37","6.7231","Quo facere aut consectetur natus tenetur ex. Autem nemo a deleniti.",NULL,"Other 28yo in Mumbai","Cancelled"
"CAMPFBD08152AE13","Synchronized coherent artificial intelligence","Facebook","886624.38","2025-01-29","2025-02-09",952917,11552,818,"4.76","1083.89","1.2123","Recusandae fugiat a maxime vitae quas. Deserunt aliquid officiis quaerat asperiores magnam.",NULL,"Female 29yo in Bangalore","Paused"
"CAMPFBFA9A6D425C","Mandatory interactive adapter","Email","733932.79","2025-05-21","2025-08-23",828813,72563,6098,"1.22","120.36","8.7551","Eveniet repellat et delectus totam similique.",NULL,"Other 28yo in Ahmedabad","Completed"
"CAMPFC85EAB35E06","Inverse responsive installation","Email","546822.80","2024-11-21","2025-01-14",138101,939,131,"1.31","4174.22","0.6799","Asperiores iure tempore eum non optio.",NULL,"Other 25yo in Ahmedabad","Paused"
"CAMPFCD54DD44FDF","Diverse intangible capability","Other","776302.79","2024-10-08","2025-06-11",962782,22818,399,"1.03","1945.62","2.3700","Earum fugiat ducimus suscipit est adipisci. Explicabo vitae et provident.",NULL,"Female 30yo in Jaipur","Active"
"CAMPFD3BE45692CA","Open-source clear-thinking throughput","Facebook","610495.60","2025-01-21","2025-08-29",70272,4489,423,"2.33","1443.25","6.3880","Molestiae sunt quos quod. Laudantium alias mollitia ratione totam.",NULL,"Other 18yo in Bangalore","Paused"
"CAMPFD81395A8E81","Decentralized zero administration help-desk","Other","48056.69","2025-02-26","2025-08-06",823358,24395,3268,"2.37","14.71","2.9629","Maxime officia assumenda aliquid. Dolorum cupiditate magni facilis consectetur.",NULL,"Female 33yo in Chennai","Active"
"CAMPFDAE80365B13","Team-oriented systemic synergy","Email","749271.48","2024-09-20","2025-07-08",585298,21095,1258,"1.62","595.61","3.6041","Assumenda cum eaque possimus. Ad deserunt suscipit id.",NULL,"Female 35yo in Chennai","Active"
"CAMPFDD59D759618","Customer-focused global budgetary management","YouTube","266158.26","2025-08-13","2025-08-18",478206,14860,586,"2.57","454.19","3.1074","Adipisci corporis cupiditate ipsam. Aspernatur enim facilis excepturi velit dolore.",NULL,"Other 25yo in Mumbai","Paused"
"CAMPFDE4F93FA1C2","Persistent client-server contingency","Instagram","616638.55","2024-09-19","2025-03-20",622584,53451,1667,"4.26","369.91","8.5853","Ratione explicabo in. Quidem quibusdam repellendus odit nam dignissimos consequuntur.","INFLED710DD554CD","Female 33yo in Kolkata","Paused"
